X         Y         Z         data
2.44148   -34.9147  0         240.9
1.83176   -34.952   0         213.4
1.22148   -34.9787  0         228.4
0.61083   -34.9947  0         223.4
0         -35       0         223.4
-0.61083  -34.9947  0         229.2
-1.22148  -34.9787  0         203.4
-1.83176  -34.952   0         232.6
-2.44148  -34.9147  0         225.9
-3.05045  -34.8668  0         222.6
-3.6585   -34.8083  0         239.2
-4.26543  -34.7391  0         236.7
-4.87106  -34.6594  0         235.1
-5.47521  -34.5691  0         240.1
-6.07769  -34.4683  0         215.0
-6.67831  -34.3569  0         225.1
-7.27691  -34.2352  0         230.1
-7.87329  -34.1029  0         231.7
-8.46727  -33.9603  0         255.9
-9.05867  -33.8074  0         260.9
-9.64731  -33.6442  0         245.1
-10.233   -33.4707  0         245.1
-10.8156  -33.287   0         253.4
-11.3949  -33.0932  0         253.4
-11.9707  -32.8892  0         227.6
-12.5429  -32.6753  0         244.2
-13.1112  -32.4514  0         240.9
-13.6756  -32.2177  0         249.2
-14.2358  -31.9741  0         276.7
-14.7916  -31.7208  0         226.7
-15.343   -31.4578  0         249.2
-15.8897  -31.1852  0         265.1
-16.4315  -30.9032  0         266.7
-16.9683  -30.6117  0         237.6
-17.5     -30.3109  0         251.7
-18.0263  -30.0009  0         273.4
-18.5472  -29.6817  0         270.1
-19.0624  -29.3535  0         238.4
-19.5718  -29.0163  0         295.9
-20.0752  -28.6703  0         285.9
-20.5725  -28.3156  0         247.6
-21.0635  -27.9522  0         270.1
-21.5481  -27.5804  0         270.1
-22.0262  -27.2001  0         248.4
-22.4976  -26.8116  0         271.7
-22.9621  -26.4148  0         276.7
-23.4196  -26.0101  0         283.4
-23.8699  -25.5974  0         264.2
-24.313   -25.1769  0         272.6
-24.7487  -24.7487  0         238.4
-25.1769  -24.313   0         260.9
-25.5974  -23.8699  0         255.1
-26.0101  -23.4196  0         249.2
-26.4148  -22.9621  0         275.1
-26.8116  -22.4976  0         264.2
-27.2001  -22.0262  0         260.9
-27.5804  -21.5481  0         245.9
-27.9522  -21.0635  0         265.9
-28.3156  -20.5725  0         252.6
-28.6703  -20.0752  0         264.2
-29.0163  -19.5718  0         250.1
-29.3535  -19.0624  0         266.7
-29.6817  -18.5472  0         240.1
-30.0009  -18.0263  0         270.9
-30.3109  -17.5     0         250.1
-30.6117  -16.9683  0         255.9
-30.9032  -16.4315  0         239.2
-31.1852  -15.8897  0         224.2
-31.4578  -15.343   0         230.1
-31.7208  -14.7916  0         250.9
-31.9741  -14.2358  0         249.2
-32.2177  -13.6756  0         255.9
-32.4514  -13.1112  0         243.4
-32.6753  -12.5429  0         226.7
-32.8892  -11.9707  0         238.4
-33.0932  -11.3949  0         253.4
-33.287   -10.8156  0         248.4
-33.4707  -10.233   0         246.7
-33.6442  -9.64731  0         240.1
-33.8074  -9.05867  0         245.9
-33.9603  -8.46727  0         251.7
-34.1029  -7.87329  0         240.9
-34.2352  -7.27691  0         225.1
-34.3569  -6.67831  0         252.6
-34.4683  -6.07769  0         271.7
-34.5691  -5.47521  0         231.7
-34.6594  -4.87106  0         237.6
-34.7391  -4.26543  0         234.2
-34.8083  -3.6585   0         226.7
-34.8668  -3.05045  0         255.9
-34.9147  -2.44148  0         240.1
-34.952   -1.83176  0         235.1
-34.9787  -1.22148  0         225.1
-34.9947  -0.61083  0         248.4
-35       0         0         247.6
-34.9947  0.61083   0         230.1
-34.9787  1.22148   0         253.4
-34.952   1.83176   0         243.4
-34.9147  2.44148   0         224.2
-34.8668  3.05045   0         208.4
-34.8083  3.6585    0         210.9
-34.7391  4.26543   0         229.2
-34.6594  4.87106   0         197.5
-34.5691  5.47521   0         220.1
-34.4683  6.07769   0         211.7
-34.3569  6.67831   0         219.2
-34.2352  7.27691   0         265.1
-34.1029  7.87329   0         219.2
-33.9603  8.46727   0         210.9
-33.8074  9.05867   0         229.2
-33.6442  9.64731   0         205.9
-33.4707  10.233    0         238.4
-33.287   10.8156   0         260.1
-33.0932  11.3949   0         214.2
-32.8892  11.9707   0         227.6
-32.6753  12.5429   0         218.4
-32.4514  13.1112   0         260.1
-32.2177  13.6756   0         256.7
-31.9741  14.2358   0         222.6
-31.7208  14.7916   0         255.1
-31.4578  15.343    0         226.7
-31.1852  15.8897   0         212.5
-30.9032  16.4315   0         235.9
-30.6117  16.9683   0         200.0
-30.3109  17.5      0         229.2
-30.0009  18.0263   0         235.1
-29.6817  18.5472   0         226.7
-29.3535  19.0624   0         210.9
-29.0163  19.5718   0         261.7
-28.6703  20.0752   0         245.9
-28.3156  20.5725   0         240.9
-27.9522  21.0635   0         251.7
-27.5804  21.5481   0         216.7
-27.2001  22.0262   0         242.6
-26.8116  22.4976   0         225.9
-26.4148  22.9621   0         237.6
-26.0101  23.4196   0         240.9
-25.5974  23.8699   0         218.4
-25.1769  24.313    0         219.2
-24.7487  24.7487   0         252.6
-24.313   25.1769   0         228.4
-23.8699  25.5974   0         223.4
-23.4196  26.0101   0         224.2
-22.9621  26.4148   0         218.4
-22.4976  26.8116   0         230.1
-22.0262  27.2001   0         247.6
-21.5481  27.5804   0         237.6
-21.0635  27.9522   0         230.9
-20.5725  28.3156   0         221.7
-20.0752  28.6703   0         251.7
-19.5718  29.0163   0         228.4
-19.0624  29.3535   0         217.6
-18.5472  29.6817   0         235.9
-18.0263  30.0009   0         199.2
-17.5     30.3109   0         243.4
-16.9683  30.6117   0         228.4
-16.4315  30.9032   0         246.7
-15.8897  31.1852   0         240.1
-15.343   31.4578   0         220.1
-14.7916  31.7208   0         211.7
-14.2358  31.9741   0         230.9
-13.6756  32.2177   0         227.6
-13.1112  32.4514   0         228.4
-12.5429  32.6753   0         206.7
-11.9707  32.8892   0         231.7
-11.3949  33.0932   0         247.6
-10.8156  33.287    0         247.6
-10.233   33.4707   0         220.9
-9.64731  33.6442   0         230.1
-9.05867  33.8074   0         221.7
-8.46727  33.9603   0         229.2
-7.87329  34.1029   0         252.6
-7.27691  34.2352   0         203.4
-6.67831  34.3569   0         252.6
-6.07769  34.4683   0         246.7
-5.47521  34.5691   0         244.2
-4.87106  34.6594   0         224.2
-4.26543  34.7391   0         234.2
-3.6585   34.8083   0         232.6
-3.05045  34.8668   0         245.1
-2.44148  34.9147   0         212.5
-1.83176  34.952    0         235.1
-1.22148  34.9787   0         -1.0
-0.61083  34.9947   0         -1.0
0         35        0         -1.0
0         30        0         -1.0
0.52357   29.9954   0         -1.0
1.04698   29.9817   0         -1.0
1.57008   29.9589   0         -1.0
2.09269   29.9269   0         -1.0
2.61467   29.8858   0         200.9
3.13585   29.8357   0         220.9
3.65608   29.7764   0         224.2
4.17519   29.708    0         248.4
4.69303   29.6306   0         225.9
5.20945   29.5442   0         200.9
5.72427   29.4488   0         233.4
6.23735   29.3444   0         215.0
6.74853   29.2311   0         237.6
7.25766   29.1089   0         241.7
7.76457   28.9778   0         235.9
8.26912   28.8378   0         215.0
8.77115   28.6891   0         231.7
9.27051   28.5317   0         214.2
9.76704   28.3656   0         206.7
10.2606   28.1908   0         215.9
10.751    28.0074   0         218.4
11.2382   27.8155   0         224.2
11.7219   27.6151   0         199.2
12.2021   27.4064   0         247.6
12.6785   27.1892   0         235.9
13.1511   26.9638   0         231.7
13.6197   26.7302   0         206.7
14.0841   26.4884   0         230.9
14.5443   26.2386   0         205.9
15        25.9808   0         217.5
15.4511   25.715    0         233.4
15.8976   25.4414   0         233.4
16.3392   25.1601   0         235.9
16.7758   24.8711   0         181.7
17.2073   24.5746   0         197.5
17.6336   24.2705   0         215.1
18.0544   23.9591   0         260.9
18.4698   23.6403   0         210.9
18.8796   23.3144   0         189.2
19.2836   22.9813   0         225.9
19.6818   22.6413   0         220.9
20.0739   22.2943   0         222.6
20.4599   21.9406   0         216.7
20.8397   21.5802   0         228.4
21.2132   21.2132   0         222.6
21.5802   20.8397   0         217.6
21.9406   20.4599   0         212.5
22.2943   20.0739   0         250.1
22.6413   19.6818   0         227.6
22.9813   19.2836   0         179.2
23.3144   18.8796   0         210.9
23.6403   18.4698   0         224.2
23.9591   18.0544   0         214.2
24.2705   17.6336   0         213.4
24.5746   17.2073   0         209.2
24.8711   16.7758   0         219.2
25.1601   16.3392   0         218.4
25.4414   15.8976   0         190.9
25.715    15.4511   0         226.7
25.9808   15        0         243.4
26.2386   14.5443   0         228.4
26.4884   14.0841   0         206.7
26.7302   13.6197   0         231.7
26.9638   13.1511   0         197.5
27.1892   12.6785   0         220.9
27.4064   12.2021   0         210.9
27.6151   11.7219   0         220.1
27.8155   11.2382   0         212.5
28.0074   10.751    0         250.1
28.1908   10.2606   0         233.4
28.3656   9.76704   0         218.4
28.5317   9.27051   0         192.5
28.6891   8.77115   0         194.2
28.8378   8.26912   0         208.4
28.9778   7.76457   0         215.1
29.1089   7.25766   0         232.6
29.2311   6.74853   0         224.2
29.3444   6.23735   0         220.9
29.4488   5.72427   0         217.6
29.5442   5.20945   0         206.7
29.6306   4.69303   0         212.5
29.708    4.17519   0         227.6
29.7764   3.65608   0         212.5
29.8357   3.13585   0         200.0
29.8858   2.61467   0         208.4
29.9269   2.09269   0         187.5
29.9589   1.57008   0         202.5
29.9817   1.04698   0         198.4
29.9954   0.52357   0         213.4
30        0         0         185.0
29.9954   -0.52357  0         205.9
29.9817   -1.04698  0         200.0
29.9589   -1.57008  0         213.4
29.9269   -2.09269  0         207.5
29.8858   -2.61467  0         200.9
29.8357   -3.13585  0         187.5
29.7764   -3.65608  0         205.9
29.708    -4.17519  0         209.2
29.6306   -4.69303  0         191.7
29.5442   -5.20945  0         212.5
29.4488   -5.72427  0         210.0
29.3444   -6.23735  0         207.5
29.2311   -6.74853  0         183.4
29.1089   -7.25766  0         212.5
28.9778   -7.76457  0         232.6
28.8378   -8.26912  0         221.7
28.6891   -8.77115  0         189.2
28.5317   -9.27051  0         162.5
28.3656   -9.76704  0         223.4
28.1908   -10.2606  0         219.2
28.0074   -10.751   0         203.4
27.8155   -11.2382  0         210.0
27.6151   -11.7219  0         209.2
27.4064   -12.2021  0         209.2
27.1892   -12.6785  0         200.0
26.9638   -13.1511  0         243.4
26.7302   -13.6197  0         226.7
26.4884   -14.0841  0         202.5
26.2386   -14.5443  0         203.4
25.9808   -15       0         212.5
25.715    -15.4511  0         219.2
25.4414   -15.8976  0         214.2
25.1601   -16.3392  0         206.7
24.8711   -16.7758  0         226.7
24.5746   -17.2073  0         225.9
24.2705   -17.6336  0         220.9
23.9591   -18.0544  0         225.9
23.6403   -18.4698  0         239.2
23.3144   -18.8796  0         249.2
22.9813   -19.2836  0         220.9
22.6413   -19.6818  0         247.6
22.2943   -20.0739  0         250.9
21.9406   -20.4599  0         227.6
21.5802   -20.8397  0         259.2
21.2132   -21.2132  0         233.4
20.8397   -21.5802  0         250.1
20.4599   -21.9406  0         255.1
20.0739   -22.2943  0         223.4
19.6818   -22.6413  0         235.1
19.2836   -22.9813  0         248.4
18.8796   -23.3144  0         235.9
18.4698   -23.6403  0         262.6
18.0544   -23.9591  0         239.2
17.6336   -24.2705  0         221.7
17.2073   -24.5746  0         239.2
16.7758   -24.8711  0         241.7
16.3392   -25.1601  0         232.6
15.8976   -25.4414  0         247.6
15.4511   -25.715   0         240.1
15        -25.9808  0         240.1
14.5443   -26.2386  0         254.2
14.0841   -26.4884  0         270.1
13.6197   -26.7302  0         234.2
13.1511   -26.9638  0         219.2
12.6785   -27.1892  0         246.7
12.2021   -27.4064  0         246.7
11.7219   -27.6151  0         248.4
11.2382   -27.8155  0         248.4
10.751    -28.0074  0         216.7
10.2606   -28.1908  0         229.2
9.76704   -28.3656  0         215.1
9.27051   -28.5317  0         234.2
8.77115   -28.6891  0         222.6
8.26912   -28.8378  0         247.6
7.76457   -28.9778  0         208.4
7.25766   -29.1089  0         221.7
6.74853   -29.2311  0         201.7
6.23735   -29.3444  0         220.9
5.72427   -29.4488  0         228.4
5.20945   -29.5442  0         222.6
4.69303   -29.6306  0         219.2
4.17519   -29.708   0         229.2
3.65608   -29.7764  0         220.9
3.13585   -29.8357  0         227.6
2.61467   -29.8858  0         200.0
2.09269   -29.9269  0         229.2
1.57008   -29.9589  0         225.1
1.04698   -29.9817  0         243.4
0.52357   -29.9954  0         251.7
0         -30       0         237.6
-0.52357  -29.9954  0         235.1
-1.04698  -29.9817  0         204.2
-1.57008  -29.9589  0         235.1
-2.09269  -29.9269  0         206.7
-2.61467  -29.8858  0         215.9
-3.13585  -29.8357  0         205.9
-3.65608  -29.7764  0         241.7
-4.17519  -29.708   0         209.2
-4.69303  -29.6306  0         235.1
-5.20945  -29.5442  0         206.7
-5.72427  -29.4488  0         224.2
-6.23735  -29.3444  0         214.2
-6.74853  -29.2311  0         201.7
-7.25766  -29.1089  0         220.9
-7.76457  -28.9778  0         216.7
-8.26912  -28.8378  0         230.1
-8.77115  -28.6891  0         231.7
-9.27051  -28.5317  0         242.6
-9.76704  -28.3656  0         209.2
